osm_id,category,name,lat,lon,capacity_estimate,capacity_source,pm2_5,us_aqi,observation_time,province,is_shelter
health_facility_77,health_facility,SSC Mboyonga (Site Soin Communautaire),-11.631100999999944,27.67179300000004,15,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_78,health_facility,SSC Texas (Site Soin Communautaire),-11.64216799999997,27.80282800000004,15,type_based_estimate_non_shelter,23.0,89.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_79,health_facility,CS Katumba (Centre de Santé),-11.654223999999942,28.14547600000003,30,type_based_estimate_non_shelter,23.0,89.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_80,health_facility,PS Kalebwe (Poste de Santé),-11.470049999999958,28.11689700000005,15,type_based_estimate_non_shelter,23.0,89.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_81,health_facility,PS Kinama (Poste de Santé),-11.479757999999949,28.30722700000007,15,type_based_estimate_non_shelter,21.9,89.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_82,health_facility,PS Londe (Poste de Santé),-11.44292699999994,27.994105000000047,15,type_based_estimate_non_shelter,23.0,89.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_83,health_facility,SSC Bwishibila (Site Soin Communautaire),-11.425066999999956,28.247398000000032,15,type_based_estimate_non_shelter,21.9,89.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_84,health_facility,SSC Mbusha (Site Soin Communautaire),-11.573124999999948,28.17980800000004,15,type_based_estimate_non_shelter,23.0,89.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_85,health_facility,SSC Mbwisha (Site Soin Communautaire),-11.558310999999946,28.192044000000067,15,type_based_estimate_non_shelter,23.0,89.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_86,health_facility,CS En Chantier (Centre de Santé),-11.72060799999997,27.62021500000003,30,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_87,health_facility,CS Kitanda (Centre de Santé),-11.759207999999944,27.617480000000057,30,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_88,health_facility,CS Kiwele (Centre de Santé),-11.35233999999997,28.45588300000003,30,type_based_estimate_non_shelter,23.4,93.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_89,health_facility,PS Ibembele (Poste de Santé),-10.993444999999952,28.50454700000006,15,type_based_estimate_non_shelter,23.0,92.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_90,health_facility,SSC Kisambwe (Site Soin Communautaire),-11.370935999999972,28.36731800000007,15,type_based_estimate_non_shelter,23.4,93.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_91,health_facility,SSC Yombwe (Site Soin Communautaire),-11.284682999999973,28.463148000000047,15,type_based_estimate_non_shelter,23.4,93.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_92,health_facility,PS Aksanti (Poste de Santé),-11.33210699999995,27.828598000000056,15,type_based_estimate_non_shelter,23.9,93.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_93,health_facility,CS Maksemu (Centre de Santé),-11.33425699999998,27.83179300000006,30,type_based_estimate_non_shelter,23.9,93.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_94,health_facility,"PS Il S,Est Accompli (Poste de Santé)",-11.334042999999951,27.83407700000004,15,type_based_estimate_non_shelter,23.9,93.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_95,health_facility,PS Mathieu 7.7 (Poste de Santé),-11.330506999999956,27.83652200000006,15,type_based_estimate_non_shelter,23.9,93.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_96,health_facility,PS Et Maternité Il S Est Accompli (Poste de Santé),-11.334101999999971,27.834013000000027,15,type_based_estimate_non_shelter,23.9,93.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_97,health_facility,PS Tudjikaze (Poste de Santé),-11.332401999999943,27.836928000000057,15,type_based_estimate_non_shelter,23.9,93.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_98,health_facility,CS Lyambala (Centre de Santé),-11.824359999999956,27.718200000000024,30,type_based_estimate_non_shelter,20.7,84.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_99,health_facility,PS La Gloire (Poste de Santé),-11.788426999999956,27.64647000000008,15,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_100,health_facility,PS Lyambala (Poste de Santé),-11.826807999999971,27.721802000000025,15,type_based_estimate_non_shelter,20.7,84.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_101,health_facility,PS Sainte Bernadette (Poste de Santé),-11.790546999999949,27.653177000000028,15,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_102,health_facility,SSC Kakonkanya (Site Soin Communautaire),-11.871384999999975,27.75366300000008,15,type_based_estimate_non_shelter,20.7,84.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_103,health_facility,SSC Kikongolo (Site Soin Communautaire),-11.76790699999998,27.845975000000067,15,type_based_estimate_non_shelter,23.0,89.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_104,health_facility,CS Mulyashi (Centre de Santé),-11.897729999999967,27.877257000000043,30,type_based_estimate_non_shelter,20.5,84.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_105,health_facility,PS Dilanda (Poste de Santé),-11.954592999999932,27.79617200000007,15,type_based_estimate_non_shelter,20.7,84.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_106,health_facility,SSC Kimfwi (Site Soin Communautaire),-11.818851999999936,27.960311000000047,15,type_based_estimate_non_shelter,20.5,84.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_107,health_facility,SSC Munsonkolo (Site Soin Communautaire),-11.814156999999966,27.98369500000007,15,type_based_estimate_non_shelter,20.5,84.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_108,health_facility,CS Sambwa (Centre de Santé),-11.79045199999996,27.643137000000024,30,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_109,health_facility,CS Steel Rita (Centre de Santé),-11.791364999999928,27.643755000000056,30,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_110,health_facility,PS Munama (Poste de Santé),-11.886506999999938,27.69720200000006,15,type_based_estimate_non_shelter,20.7,84.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_111,health_facility,PS Volonte (Poste de Santé),-11.792891999999938,27.64464000000004,15,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_112,health_facility,CS Shindaika (Centre de Santé),-11.67416499999996,27.733677000000057,30,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_113,health_facility,PS Alpha (Poste de Santé),-11.69197799999995,27.79110300000008,15,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_114,health_facility,PS Kikoloma (Poste de Santé),-11.744339999999966,28.00681300000008,15,type_based_estimate_non_shelter,23.0,89.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_115,health_facility,PS Kisebwe (Poste de Santé),-11.684826999999927,27.84939300000008,15,type_based_estimate_non_shelter,23.0,89.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_116,health_facility,PS Mingomba (Poste de Santé),-11.710642999999948,28.053588000000047,15,type_based_estimate_non_shelter,23.0,89.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_117,health_facility,PS Mutambalile (Poste de Santé),-11.691411999999955,27.653527000000054,15,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_118,health_facility,PS Shindaika (Poste de Santé),-11.653857999999955,27.68523700000003,15,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_119,health_facility,PS Sokotela (Poste de Santé),-11.706061999999974,27.90069200000005,15,type_based_estimate_non_shelter,23.0,89.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_120,health_facility,SSC Benati (Site Soin Communautaire),-11.691642999999942,27.80009300000006,15,type_based_estimate_non_shelter,23.0,89.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_121,health_facility,CS La Rose (Centre de Santé),-11.67962499999993,27.48805900000008,30,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_122,health_facility,CS La Rose (Centre de Santé),-11.68054799999993,27.486320000000035,30,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_123,health_facility,CS Lael (Centre de Santé),-11.680042999999957,27.487247000000025,30,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_124,health_facility,Watoto (nan),-11.675382999999954,27.489250000000027,20,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_125,health_facility,CS Cabinet Medical Sante Fer (Centre de Santé),-11.686112999999978,27.48777000000007,30,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_126,health_facility,CS Bushok (Centre de Santé),-11.68934699999994,27.48613000000006,30,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_127,health_facility,CS Mécque (Centre de Santé),-11.684116999999958,27.48488800000007,30,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_128,health_facility,CS Niche (Centre de Santé),-11.68596199999996,27.484035000000063,30,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_129,health_facility,HGR Kamalondo (Hôpital Général de Référence),-11.686554999999942,27.48418200000004,100,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_130,health_facility,PS La Reference (Poste de Santé),-11.685182999999938,27.48530000000005,15,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_131,health_facility,CM Budhok (Centre Médical),-11.682169999999928,27.49146800000005,40,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_132,health_facility,CS Fraternité (Centre de Santé),-11.682242999999971,27.48998200000005,30,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_133,health_facility,CS Guerison (Centre de Santé),-11.679869999999935,27.49078000000003,30,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_134,health_facility,CS Louez L'Eternel (Centre de Santé),-11.680816999999934,27.487433000000067,30,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_135,health_facility,CS Muka (Centre de Santé),-11.681577999999943,27.489882000000023,30,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_136,health_facility,CS Mukaphar (Centre de Santé),-11.681319999999973,27.48793800000004,30,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_137,health_facility,CS Perséverance (Centre de Santé),-11.682696999999962,27.490110000000072,30,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_138,health_facility,CS Sécours (Centre de Santé),-11.681614999999963,27.48739300000005,30,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_139,health_facility,CS Marcia (Centre de Santé),-11.67971799999998,27.49025200000005,30,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_140,health_facility,PS La Grace (Poste de Santé),-11.680632999999943,27.489647000000048,15,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_141,health_facility,CS Chrina (Centre de Santé),-11.687176999999965,27.481558000000064,30,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_142,health_facility,CS Fondation Somwe (Centre de Santé),-11.68805199999997,27.48215700000003,30,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_143,health_facility,Grace Divine (nan),-11.68591699999996,27.48197200000004,20,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_144,health_facility,HGR Kamalondo (Hôpital Général de Référence),-11.685899999999949,27.481767000000048,100,type_based_estimate_non_shelter,22.8,88.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_145,health_facility,CS Dikula (Centre de Santé),-10.77768199999997,26.67887200000007,30,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_146,health_facility,PS Shampenge (Poste de Santé),-10.707224999999935,26.70088300000004,15,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_147,health_facility,SSC Ssc Manomapia (Site Soin Communautaire),-10.70671299999998,26.72204800000003,15,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_148,health_facility,POLY Pande Kyala (Polyclinque),-10.815466999999956,26.74017500000008,50,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_149,health_facility,CS Benedicte (Centre de Santé),-10.817324999999926,26.745175000000074,30,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_150,health_facility,CS Nuru (Centre de Santé),-10.814242999999976,26.743217000000072,30,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_151,health_facility,CSR La (Centre de Santé de Référence),-10.817389999999932,26.741228000000035,50,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_152,health_facility,SSC Kay (Site Soin Communautaire),-10.862051999999949,26.76524500000005,15,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_153,health_facility,PS Kaponda (Poste de Santé),-10.834312999999952,26.781368000000043,15,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_154,health_facility,PS Miriam (Poste de Santé),-10.816182999999969,26.74361700000003,15,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_155,health_facility,CS Dawa Iko (Centre de Santé),-10.817579999999964,26.737817000000064,30,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_156,health_facility,CSR Disanga 2 (Centre de Santé de Référence),-10.82316499999996,26.73782200000005,50,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_157,health_facility,DISP Dawa Iko (Dispensaire),-10.817702999999938,26.740060000000028,20,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_158,health_facility,PS Espoir Peuple (Poste de Santé),-10.812872999999968,26.73604300000005,15,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_159,health_facility,PS Famal (Poste de Santé),-10.816497999999967,26.73560500000008,15,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_160,health_facility,PS Familia (Poste de Santé),-10.813271999999928,26.73764300000005,15,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_161,health_facility,CS Disanga 3 (Centre de Santé),-10.81153299999994,26.743765000000053,30,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_162,health_facility,CS Mama Godet (Centre de Santé),-10.808367999999971,26.73893700000008,30,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_163,health_facility,CS Mutuila (Centre de Santé),-10.804722999999967,26.733922000000064,30,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_164,health_facility,CS Uzima Wetu (Centre de Santé),-10.808219999999949,26.74528700000008,30,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_165,health_facility,PS Clemence (Poste de Santé),-10.80408799999998,26.74540200000007,15,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_166,health_facility,PS Disanga 3 (Poste de Santé),-10.800359999999957,26.74710300000004,15,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_167,health_facility,PS Kamiyange (Poste de Santé),-10.720564999999963,26.77476500000006,15,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_168,health_facility,SSC Ssc Kyendasangye (Site Soin Communautaire),-10.734947999999974,26.789817000000028,15,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_169,health_facility,CS Boss Mining (Centre de Santé),-10.875274999999933,26.605432000000064,30,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
health_facility_170,health_facility,CS El Elyon (Centre de Santé),-10.874716999999976,26.60202000000004,30,type_based_estimate_non_shelter,25.4,95.0,2026-08-28T09:00,Haut-Katanga,False
